+Requests: 210
req38;z0;0;841;199;car8,car9,car6,car7,car4,car5,car30,car31,car10,car32,car11,car33,car34,car12,car13,car35,car14,car36,car37,car15,car38,car16,car17,car39,car18,car19,car2,car3,car20,car0,car21,car1,car22,car23,car24,car25,car27,car28,car29;200;40
req39;z19;2;787;252;car9,car4,car20,car22,car11,car33,car23,car12,car34,car35,car14,car25,car15,car37,car16,car18,car29;250;50
req40;z23;2;944;218;car8,car9,car7,car4,car31,car0,car32,car10,car1,car22,car12,car35,car14,car25,car26,car38,car27,car17,car29;220;45
req41;z22;0;743;186;car1,car22,car28;190;40
req42;z21;1;496;312;car8,car9,car7,car3,car0,car31,car20,car21,car1,car32,car22,car12,car23,car13,car14,car36,car26,car15,car37,car38,car28,car29,car18,car19;310;60
req43;z12;1;823;352;car6,car7,car4,car30,car3,car31,car1,car32,car10,car34,car35,car13,car25,car36,car14,car26,car27,car39,car17;350;70
req44;z5;1;846;329;car8,car9,car6,car4,car30,car31,car11,car33,car34,car35,car13,car36,car14,car37,car38,car17,car39,car18,car19,car2,car3,car0,car20,car21,car24,car25,car26,car27;330;65
req45;z11;1;658;286;car8,car9,car6,car7,car5,car30,car20,car31,car10,car1,car11,car25,car14,car15,car16,car28;290;60
req46;z16;2;642;280;car8,car9,car4,car2,car31,car0,car32,car1,car10,car11,car33,car34,car23,car35,car13,car24,car25,car14,car36,car37,car26,car27,car28,car18;280;55
req47;z21;0;809;349;car30,car32,car21,car23,car25,car14,car38,car18,car6,car5;350;70
req48;z22;0;869;230;car9,car6,car7,car4,car30,car31,car32,car10,car33,car34,car12,car35,car13,car14,car36,car15,car37,car38,car16,car17,car39,car18,car2,car3,car0,car20,car21,car1,car22,car23,car24,car25,car26,car28,car29;230;45
req49;z24;0;526;270;car8,car9,car6,car7,car5,car30,car32,car33,car11,car34,car35,car13,car36,car15,car37,car38,car16,car17,car19,car2,car3,car0,car21,car1,car22,car23,car24,car25,car26,car27,car28,car29;270;55
req50;z20;1;517;306;car8,car9,car7,car5,car2,car20,car31,car10,car21,car32,car1,car33,car13,car24,car25,car15,car27,car18;310;60
req51;z1;0;697;241;car31,car0,car34,car37,car19;240;50
req52;z3;0;748;293;car8,car9,car6,car7,car4,car5,car30,car31,car10,car32,car33,car11,car34,car35,car36,car14,car15,car38,car16,car39,car18,car19,car2,car3,car0,car1,car22,car23,car24,car25,car26,car27,car29;290;60
req53;z8;1;643;356;car10,car7;360;70
req54;z6;2;869;325;car8,car9,car6,car7,car4,car31,car32,car33,car11,car12,car34,car13,car35,car14,car15,car37,car16,car39,car17,car19,car2,car3,car0,car21,car1,car23,car25,car28,car29;330;65
req55;z19;2;491;204;car8,car9,car6,car7,car4,car5,car31,car32,car11,car33,car12,car34,car13,car35,car14,car36,car37,car15,car16,car38,car39,car17,car18,car3,car0,car20,car21,car1,car22,car23,car24,car25,car27,car28,car29;200;40
req56;z1;1;496;310;car8,car9,car6,car7,car4,car30,car31,car32,car10,car11,car34,car12,car35,car13,car36,car14,car15,car37,car38,car16,car39,car19,car2,car20,car22,car23,car25,car27,car28;310;60
req57;z21;1;797;323;car8,car9,car6,car7,car5,car30,car31,car32,car10,car11,car33,car34,car13,car35,car36,car39,car17,car18,car2,car21,car22,car23,car24,car26,car27,car29;320;65
req58;z18;2;660;205;car8,car9,car6,car7,car4,car5,car30,car32,car10,car33,car11,car34,car12,car35,car13,car14,car36,car15,car16,car38,car17,car39,car18,car19,car2,car0,car20,car21,car1,car22,car23,car24,car25,car26,car27,car28,car29;210;40
req59;z9;2;858;231;car8,car9,car6,car7,car4,car5,car30,car32,car10,car11,car33,car34,car12,car13,car35,car14,car36,car37,car38,car16,car17,car39,car18,car19,car2,car3,car0,car20,car21,car1,car22,car23,car24,car25,car26,car27,car28,car29;230;45
req60;z21;0;665;300;car21,car32,car12,car24,car26,car27,car28,car8,car9,car29;300;60
req61;z22;0;881;275;car8,car9,car6,car5,car30,car31,car10,car11,car33,car12,car13,car35,car36,car38,car39,car17,car19,car3,car20,car0,car1,car21,car24,car26,car28,car29;280;55
req62;z0;1;941;197;car7,car2,car3,car31,car0,car10,car33,car13,car35,car26,car15,car28,car39;200;40
req63;z20;1;641;359;car8,car9,car31,car20,car0,car21,car32,car33,car11,car22,car12,car34,car35,car13,car36,car26,car15,car37,car38,car27,car16,car17,car28,car29;360;70
req64;z8;0;690;253;car6,car20,car32,car21,car22,car11,car34,car23,car13,car35,car14,car15,car27,car16,car17;250;50
req65;z1;0;548;346;car7,car4,car5,car2,car20,car0,car1,car11,car22,car23,car34,car24,car35,car13,car26,car27,car39,car28,car29,car19;350;70
req66;z21;0;538;190;car8,car7,car4,car2,car30,car3,car20,car0,car21,car11,car22,car13,car24,car36,car15,car26,car38,car28;190;40
req67;z17;2;830;193;car8,car9,car7,car5,car2,car30,car20,car1,car32,car33,car35,car36,car26,car19;190;40
req68;z0;2;523;244;car3,car10,car32,car21,car11,car22,car33,car12,car23,car27,car28;240;50
req69;z6;0;842;302;car9,car6,car7,car5,car31,car10,car11,car12,car13,car36,car15,car37,car38,car17,car18,car2,car3,car20,car0,car1,car21,car23,car24,car25,car26,car27,car28;300;60
req70;z12;2;542;213;car20,car11,car34;210;40
req71;z10;2;569;243;car6,car5,car0,car10,car21,car32,car22,car34,car12,car13,car14,car26,car37,car39,car29,car19;240;50
req72;z2;0;496;246;car2,car10,car33,car12,car35,car17,car29;250;50
req73;z5;2;718;332;car2,car30,car22,car13,car14,car4;330;65
req74;z21;0;946;236;car7,car4,car2,car31,car32,car10,car21,car11,car33,car34,car23,car25,car14,car26,car15,car37,car17,car28,car39,car29;240;50
req75;z19;0;776;301;car8,car9,car6,car7,car5,car30,car31,car10,car32,car11,car34,car12,car14,car37,car16,car18,car19,car3,car0,car20,car21,car1,car25,car27,car29;300;60
req76;z4;0;757;246;car8,car9,car6,car7,car4,car5,car30,car31,car32,car10,car11,car33,car34,car12,car13,car35,car36,car14,car37,car15,car16,car17,car39,car18,car19,car2,car3,car0,car20,car21,car1,car22,car23,car24,car25,car26,car27,car28,car29;250;50
req77;z1;1;727;321;car30,car31,car32,car22,car23,car12,car34,car35,car25,car27,car38,car18,car29;320;65
req78;z19;2;778;261;car30,car20,car25,car38,car17,car39,car29,car4;260;50
req79;z19;2;535;261;car8,car6,car4,car5,car30,car32,car11,car33,car34,car12,car13,car14,car36,car15,car16,car38,car17,car18,car19,car2,car3,car20,car0,car21,car22,car23,car24,car25,car26,car27,car29;260;50
req80;z21;2;861;187;car8,car9,car7,car4,car5,car30,car33,car11,car34,car12,car36,car37,car38,car16,car17,car18,car19,car2,car3,car20,car0,car21,car1,car23,car25,car29;190;40
req81;z12;0;749;298;car8,car9,car7,car4,car5,car30,car31,car22,car23,car12,car37,car38,car16,car39,car19;300;60
req82;z2;1;903;194;car8,car9,car6,car7,car4,car5,car30,car31,car32,car10,car33,car11,car12,car34,car13,car37,car15,car38,car16,car39,car17,car18,car19,car2,car3,car20,car1,car21,car22,car23,car24,car25,car26,car27,car29;190;40
req83;z16;0;514;252;car9,car7,car32,car10,car33,car11,car34,car12,car13,car36,car14,car15,car37,car38,car16,car39,car18,car19,car2,car3,car20,car0,car1,car22,car23,car24,car25,car26,car27,car28,car29;250;50
req84;z21;1;716;253;car2,car37,car17,car7;250;50
req85;z18;0;758;304;car8,car9,car6,car4,car5,car30,car31,car10,car32,car11,car33,car34,car12,car35,car13,car36,car14,car15,car37,car38,car16,car17,car39,car18,car19,car2,car3,car0,car20,car21,car1,car22,car23,car24,car25,car26,car27,car28,car29;300;60
req86;z23;2;579;350;car8,car9,car6,car7,car4,car5,car30,car31,car10,car32,car33,car34,car12,car13,car35,car36,car15,car37,car38,car16,car17,car39,car18,car19,car2,car3,car20,car1,car21,car22,car23,car24,car25,car26,car27,car28,car29;350;70
req87;z11;1;530;220;car30,car3,car0,car21,car10,car36,car27,car28,car9,car7;220;45
req88;z22;0;873;255;car7,car4,car5,car31,car10,car11,car34,car35,car36,car14,car15,car16,car39,car18,car19,car2,car3,car21,car1,car22,car23,car24,car25,car26,car28,car29;260;50
req89;z15;0;766;341;car30,car24,car13,car25,car14,car15,car16,car17,car28,car19,car7,car4;340;70
req90;z20;0;791;299;car31,car0,car33,car22,car23,car16,car8,car7,car5;300;60
req91;z1;2;532;347;car2,car20,car0,car12,car24,car25,car36,car28,car17;350;70
req92;z21;2;590;263;car8,car9,car6,car7,car4,car5,car30,car31,car32,car10,car33,car11,car34,car12,car35,car36,car14,car37,car15,car16,car38,car39,car17,car18,car19,car2,car0,car20,car21,car1,car22,car23,car24,car25,car26,car27,car28;260;50
req93;z16;0;876;199;car8,car9,car6,car5,car3,car30,car21,car11,car23,car34,car12,car13,car25,car36,car37,car15,car27,car39,car17,car28,car19;200;40
req94;z7;2;492;267;car8,car9,car6,car7,car4,car5,car30,car31,car32,car10,car33,car11,car34,car12,car13,car35,car14,car36,car15,car37,car38,car16,car39,car17,car19,car2,car3,car0,car20,car21,car1,car22,car24,car25,car26,car27,car28,car29;270;55
req95;z12;2;859;271;car8,car9,car6,car7,car4,car5,car3,car30,car0,car1,car10,car32,car11,car23,car13,car37,car26,car17,car28,car39,car18;270;55
req96;z19;1;738;295;car8,car9,car6,car7,car4,car5,car30,car31,car32,car10,car33,car11,car34,car12,car35,car13,car36,car14,car37,car15,car16,car38,car39,car17,car18,car19,car2,car3,car20,car21,car1,car22,car23,car24,car25,car26,car27,car28,car29;300;60
req97;z18;2;657;267;car8,car9,car6,car7,car4,car5,car30,car32,car11,car12,car34,car13,car35,car14,car36,car15,car16,car38,car39,car17,car18,car19,car2,car3,car20,car0,car21,car1,car22,car23,car25,car27,car28,car29;270;55
req98;z19;2;637;223;car7,car20,car0,car21,car11,car22,car12,car35,car36,car15,car26,car27,car17,car28;220;45
req99;z16;1;627;299;car8,car9,car6,car7,car4,car5,car30,car31,car10,car11,car34,car12,car13,car14,car15,car37,car16,car17,car18,car19,car3,car0,car20,car21,car23,car24,car25,car26,car27,car28,car29;300;60
req100;z18;0;660;192;car36,car15;190;40
req101;z23;0;573;344;car5,car2,car20,car0,car33,car11,car34,car23,car13,car36,car37,car26,car18,car19;340;70
req102;z16;2;756;308;car8,car9,car6,car7,car4,car5,car30,car31,car10,car32,car11,car33,car12,car35,car13,car36,car14,car37,car15,car16,car38,car39,car17,car18,car19,car2,car3,car20,car0,car1,car21,car22,car23,car24,car25,car26,car27,car28,car29;310;60
req103;z13;2;858;326;car8,car6,car4,car30,car3,car31,car33,car23,car35,car14,car25,car37,car26,car16,car39,car18;330;65
req104;z14;1;928;217;car10,car33,car38,car27,car6;220;45
req105;z21;1;905;193;car20,car11,car23,car12,car13,car14,car16,car28,car8,car17,car9,car7;190;40
req106;z24;0;679;324;car7,car4,car2,car3,car20,car31,car21,car1,car10,car11,car12,car34,car23,car35,car15,car26,car38,car17,car39,car29;320;65
req107;z12;0;974;216;car30,car0,car11,car12,car13,car14,car36,car16,car27,car8,car28,car18;220;45
req108;z1;1;510;225;car8,car9,car6,car7,car4,car5,car30,car31,car10,car33,car11,car12,car35,car13,car14,car36,car37,car15,car16,car38,car17,car39,car18,car19,car2,car3,car20,car0,car1,car22,car23,car24,car25,car26,car27,car28,car29;230;45
req109;z23;1;745;354;car8,car9,car6,car7,car4,car5,car30,car10,car33,car34,car35,car13,car14,car37,car15,car38,car39,car18,car19,car3,car0,car1,car21,car23,car24,car26,car27;350;70
req110;z9;2;866;253;car6,car7,car5,car3,car0,car32,car21,car1,car12,car24,car13,car26,car15,car17,car19;250;50
req111;z23;1;844;232;car8,car6,car7,car4,car5,car30,car31,car32,car11,car12,car14,car15,car37,car16,car17,car18,car19,car3,car20,car0,car21,car1,car24,car25,car27;230;45
req112;z22;0;564;329;car33,car34,car12;330;65
req113;z24;2;533;356;car3,car0,car20,car10,car12,car14;360;70
req114;z18;2;747;319;car9,car6,car4,car5,car30,car31,car10,car11,car34,car12,car35,car15,car16,car38,car17,car18,car19,car2,car3,car0,car20,car21,car1,car22,car23,car25,car26,car27,car29;320;65
req115;z7;1;806;197;car6,car4,car2,car30,car3,car31,car0,car20,car1,car32,car21,car22,car11,car34,car23,car13,car35,car14,car36,car15,car38,car28,car29,car18;200;40
req116;z23;0;731;354;car8,car9,car6,car7,car4,car5,car32,car10,car11,car34,car35,car13,car36,car16,car38,car39,car19,car3,car0,car20,car1,car21,car22,car23,car25,car27,car28;350;70
req117;z11;2;526;220;car8,car9,car6,car7,car2,car0,car20,car32,car22,car33,car34,car13,car36,car25,car16,car27,car39,car17,car18;220;45
req118;z10;1;928;228;car8,car9,car6,car7,car5,car31,car10,car32,car11,car33,car12,car34,car36,car14,car37,car38,car16,car17,car18,car19,car0,car1,car21,car22,car24,car25,car26,car27;230;45
req119;z11;2;766;232;car2,car31,car10,car23,car38,car18,car9,car4;230;45
req120;z15;1;681;348;car8,car9,car4,car5,car30,car31,car10,car32,car11,car34,car12,car35,car13,car37,car38,car16,car39,car18,car19,car2,car3,car20,car21,car1,car23,car24,car26,car27,car29;350;70
req121;z19;2;704;199;car8,car9,car6,car7,car4,car5,car30,car31,car32,car11,car33,car34,car12,car35,car13,car14,car36,car15,car37,car38,car16,car39,car17,car18,car19,car2,car3,car20,car0,car1,car22,car23,car24,car26,car27,car28,car29;200;40
req122;z16;2;608;297;car8,car9,car6,car7,car4,car5,car30,car31,car10,car32,car11,car33,car12,car34,car13,car35,car36,car14,car15,car37,car16,car38,car17,car39,car18,car19,car3,car0,car20,car21,car1,car22,car23,car24,car25,car26,car27,car28,car29;300;60
req123;z13;0;562;342;car2,car3,car34,car16,car38,car29,car6;340;70
req124;z10;1;780;340;car8,car9,car6,car7,car4,car5,car30,car31,car32,car10,car33,car11,car34,car12,car13,car35,car14,car36,car37,car15,car16,car38,car17,car39,car18,car19,car2,car3,car20,car0,car1,car22,car23,car24,car26,car27,car28,car29;340;70
req125;z22;1;772;305;car10,car36,car37,car9,car29;310;60
req126;z19;0;897;200;car2,car33,car24,car35,car14,car38,car39,car8,car18,car4,car5;200;40
req127;z12;2;695;216;car31,car21,car32,car22,car12,car14,car37,car16,car8,car18;220;45
req128;z21;2;677;250;car9,car7,car5,car2,car31,car21,car11,car34,car24,car35,car26,car16,car17,car19;250;50
req129;z21;0;899;257;car8,car9,car6,car7,car4,car30,car10,car11,car33,car12,car34,car35,car13,car14,car36,car37,car16,car38,car17,car39,car2,car0,car1,car21,car22,car23,car24,car25,car27,car29;260;50
req130;z23;1;727;282;car8,car6,car7,car4,car30,car31,car10,car11,car12,car35,car13,car36,car15,car39,car18,car19,car3,car20,car0,car1,car22,car24,car27,car28,car29;280;55
req131;z24;2;520;358;car8,car7,car5,car2,car30,car20,car0,car1,car32,car21,car22,car11,car12,car34,car13,car35,car25,car37,car39,car29,car18;360;70
req132;z19;0;765;320;car9,car6,car7,car4,car5,car32,car33,car11,car34,car12,car13,car35,car36,car14,car37,car16,car17,car39,car18,car19,car2,car0,car20,car21,car1,car23,car24,car25,car26,car29;320;65
req133;z24;1;744;280;car8,car9,car6,car7,car4,car30,car31,car32,car11,car34,car12,car13,car35,car36,car14,car37,car15,car38,car39,car18,car19,car2,car0,car20,car1,car23,car26;280;55
req134;z10;2;566;252;car8,car6,car7,car4,car5,car30,car32,car10,car11,car33,car12,car13,car35,car36,car14,car15,car37,car38,car39,car17,car18,car2,car0,car20,car21,car22,car23,car24,car26,car28,car29;250;50
req135;z18;0;514;215;car8,car9,car6,car7,car4,car5,car10,car33,car11,car12,car34,car14,car36,car15,car37,car16,car38,car39,car17,car19,car2,car0,car20,car21,car22,car23,car24,car25,car27,car28,car29;220;45
req136;z17;2;740;278;car9,car6,car2,car3,car30,car32,car1,car22,car23,car13,car26,car16,car27,car39,car18;280;55
req137;z0;1;627;188;car8,car9,car7,car4,car5,car31,car10,car32,car33,car34,car35,car13,car14,car36,car37,car15,car16,car38,car39,car17,car19,car2,car0,car1,car22,car23,car24,car25,car27,car28,car29;190;40
req138;z24;2;776;270;car6,car4,car30,car20,car31,car32,car10,car33,car22,car34,car23,car35,car36,car14,car26,car15,car16,car28,car39,car29,car19;270;55
req139;z0;2;665;311;car8,car9,car7,car4,car5,car30,car31,car10,car32,car11,car33,car34,car36,car14,car37,car15,car38,car16,car39,car18,car19,car3,car20,car0,car21,car22,car23,car24,car25,car26,car27,car28,car29;310;60
req140;z7;2;698;275;car8,car9,car7,car20,car21,car10,car1,car11,car33,car23,car34,car13,car35,car26,car37,car27,car16,car17,car28,car18;280;55
req141;z0;0;858;279;car13,car35,car8;280;55
req142;z22;0;788;261;car9,car4,car30,car1,car21,car11,car33,car12,car24,car25,car14,car37,car27,car28,car39;260;50
req143;z3;2;626;278;car9,car7,car4,car3,car20,car0,car21,car10,car32,car22,car11,car23,car13,car25,car36,car26,car16,car17,car39,car29,car19;280;55
req144;z3;1;797;321;car0,car19,car7;320;65
req145;z19;1;956;197;car6,car4,car31,car20,car0,car1,car10,car22,car33,car34,car13,car35,car24,car25,car36,car14,car37,car26,car38,car28,car17,car18,car29,car19;200;40
req146;z8;0;676;275;car20,car1,car23,car24,car17,car18;280;55
req147;z11;1;614;327;car10,car34,car35,car14,car9,car7;330;65
req148;z21;1;667;288;car9,car4,car5,car30,car31,car10,car32,car33,car11,car12,car13,car35,car36,car15,car16,car38,car39,car17,car18,car19,car2,car3,car20,car0,car1,car24,car26,car27,car28,car29;290;60
req149;z15;2;597;339;car9,car30,car20,car21,car10,car22,car33,car12,car35,car13,car14,car16,car38,car29;340;70
req150;z1;1;899;240;car6,car5,car2,car20,car10,car21,car33,car11,car34,car14,car36,car15,car27,car38,car28,car19;240;50
req151;z13;2;587;320;car6,car30,car3,car20,car1,car32,car33,car11,car12,car34,car23,car35,car26,car38,car29,car18,car19;320;65
req152;z14;1;523;214;car31,car0,car22,car39,car6;210;40
req153;z14;1;826;291;car9,car6,car5,car2,car30,car31,car32,car22,car11,car34,car23,car25,car14,car36,car15,car16,car28,car39,car29,car19;290;60
req154;z7;0;612;252;car8,car9,car6,car7,car5,car30,car33,car11,car35,car13,car36,car14,car37,car15,car16,car18,car2,car21,car1,car22,car23,car24,car25,car27,car29;250;50
req155;z3;2;587;297;car20,car0,car1,car33,car12,car13,car14,car15,car16,car18,car19,car6;300;60
req156;z14;1;613;237;car8,car9,car6,car7,car4,car5,car30,car31,car32,car11,car34,car12,car13,car36,car37,car15,car38,car39,car18,car19,car3,car20,car0,car21,car22,car24,car25,car26,car28,car29;240;50
req157;z14;2;487;322;car8,car6,car7,car4,car5,car31,car10,car32,car33,car11,car34,car13,car36,car14,car37,car15,car16,car38,car17,car18,car19,car2,car3,car0,car20,car1,car22,car23,car24,car25,car27,car28;320;65
req158;z8;2;619;353;car9,car6,car7,car5,car30,car31,car10,car32,car11,car33,car34,car12,car13,car36,car14,car15,car37,car16,car38,car17,car39,car18,car19,car2,car3,car0,car20,car1,car21,car23,car24,car25,car26,car27,car28,car29;350;70
req159;z5;1;593;331;car8,car6,car7,car4,car30,car31,car32,car33,car11,car12,car34,car13,car35,car36,car14,car15,car37,car16,car17,car39,car18,car3,car0,car20,car21,car22,car23,car24,car27,car28;330;65
req160;z23;0;854;328;car9;330;65
req161;z17;1;673;357;car8,car9,car6,car7,car4,car5,car30,car31,car32,car10,car33,car12,car34,car13,car35,car14,car15,car37,car16,car38,car39,car18,car19,car2,car3,car20,car0,car21,car1,car22,car23,car24,car26,car27,car28,car29;360;70
req162;z23;0;712;354;car13,car26,car8,car5;350;70
req163;z23;2;703;271;car33,car13,car9,car6;270;55
req164;z15;1;685;306;car23,car13;310;60
req165;z1;1;758;247;car9,car5,car33,car35,car13,car14,car36,car26,car16,car27,car28,car17,car18,car19;250;50
req166;z19;0;621;302;car8,car9,car6,car4,car5,car30,car31,car33,car11,car12,car35,car14,car36,car15,car38,car16,car39,car17,car18,car19,car2,car20,car0,car21,car1,car23,car27,car28,car29;300;60
req167;z24;0;837;332;car31,car11,car24,car6;330;65
req168;z7;2;834;197;car9,car4,car30,car10,car11,car12,car13,car36,car15,car16,car39,car17,car18,car19,car2,car3,car0,car20,car1,car21,car22,car25,car26,car27,car29;200;40
req169;z8;0;614;357;car9,car7,car2,car0,car10,car35,car37,car26,car16,car28,car39,car29,car19;360;70
req170;z5;2;827;352;car8,car9,car6,car7,car4,car5,car30,car31,car32,car10,car33,car34,car12,car35,car13,car36,car14,car15,car37,car38,car16,car17,car39,car18,car19,car2,car3,car20,car0,car1,car21,car22,car23,car24,car25,car26,car27,car29;350;70
req171;z6;2;500;273;car8,car9,car6,car7,car4,car30,car31,car32,car10,car33,car34,car13,car36,car14,car15,car37,car38,car16,car39,car18,car19,car20,car21,car22,car23,car24,car25,car27,car28,car29;270;55
req172;z13;0;890;194;car6,car30,car0,car20,car1,car23,car12,car36,car25,car26,car37,car27,car38,car39,car17,car19;190;40
req173;z10;2;738;278;car8,car9,car4,car5,car20,car32,car1,car25,car15,car27,car16,car17,car19;280;55
req174;z5;1;747;354;car20,car21,car22,car23,car13,car24,car16,car17,car39,car9,car19,car7;350;70
req175;z0;0;700;343;car8,car9,car4,car5,car30,car10,car33,car11,car34,car14,car36,car37,car38,car16,car17,car18,car19,car3,car20,car1,car21,car22,car23,car24,car25,car27,car28,car29;340;70
req176;z11;2;486;319;car8,car9,car6,car7,car4,car31,car0,car1,car34,car35,car36,car37,car26,car15,car38,car16,car29,car18;320;65
req177;z24;0;725;250;car9,car6,car5,car30,car10,car33,car11,car12,car13,car14,car15,car16,car38,car17,car18,car19,car2,car3,car20,car0,car1,car22,car23,car24,car25,car26,car28,car29;250;50
req178;z19;0;732;195;car8,car9,car6,car4,car5,car2,car30,car31,car1,car32,car21,car10,car11,car12,car34,car13,car35,car36,car15,car37,car27,car28,car18;200;40
