+Requests: 716
10247509;z4;1;540;530;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;530;176
10262312;z4;1;570;235;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;235;78
10262334;z4;1;630;483;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;483;161
10262328;z4;8;720;194;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;194;64
10262336;z4;8;720;338;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;338;112
10262345;z4;8;660;1303;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;1303;434
10262705;z3;9;1050;5072;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;5072;1690
10299594;z4;2;960;3770;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;3770;1256
10311317;z2;16;840;288;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;288;96
10313471;z7;10;840;534;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;534;178
10315488;z4;1;780;413;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;413;137
10320437;z7;32;1020;345;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;345;115
10325797;z7;19;840;247;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;247;82
10333493;z4;1;720;220;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;220;73
10333552;z4;0;840;207;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;207;69
10333612;z4;2;600;335;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;335;111
10334957;z5;2;930;268;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;268;89
10335510;z1;14;480;198;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;198;66
10336993;z2;2;480;609;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;609;203
10337853;z4;1;990;150;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;150;50
10339443;z3;14;960;4017;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;4017;1339
10342295;z6;2;540;166;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;166;55
10342627;z1;48;960;202;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;202;67
10343645;z3;25;675;405;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;405;135
10343646;z3;18;675;375;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;375;125
10344024;z2;11;525;313;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;313;104
10345755;z4;2;765;199;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;199;66
10345766;z4;8;540;578;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;578;192
10345770;z4;15;540;534;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;534;178
10346319;z4;2;840;116;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;116;38
10348382;z9;6;450;628;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;628;209
10352231;z4;2;450;228;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;228;76
10354492;z7;18;1020;322;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;322;107
10354821;z1;1;750;367;1RFN062;367;122
10354915;z0;2;810;313;1RFN062;313;104
10357526;z7;41;960;54;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;54;18
10357538;z7;42;960;44;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;44;14
10357545;z7;43;960;45;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;45;15
10357625;z2;0;720;388;1RFN062;388;129
10357883;z7;7;660;384;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;384;128
10358438;z2;8;840;194;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;194;64
10359953;z4;2;540;179;1RFN062;179;59
10360444;z3;1;930;120;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;120;40
10360973;z1;0;810;139;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;139;46
10361449;z4;7;960;142;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;142;47
10361454;z4;8;720;360;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;360;120
10361458;z4;8;780;162;1RFN062;162;54
10361466;z4;9;870;196;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;196;65
10361479;z4;14;990;970;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;970;323
10361487;z4;15;720;234;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;234;78
10361489;z4;22;600;257;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;257;85
10361511;z4;22;720;215;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;215;71
10361509;z4;15;720;359;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;359;119
10361513;z4;29;705;320;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;320;106
10361523;z4;15;900;183;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;183;61
10361527;z4;22;720;331;1RFN062;331;110
10361535;z4;29;720;405;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;405;135
10361542;z4;36;720;427;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;427;142
10361549;z4;15;720;272;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;272;90
10361552;z4;22;600;232;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;232;77
10361555;z4;29;720;238;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;238;79
10361567;z6;1;810;137;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;137;45
10361573;z4;29;600;340;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;340;113
10361579;z4;36;735;140;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;140;46
10361589;z4;22;720;360;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;360;120
10361618;z4;41;990;158;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;158;52
10361621;z4;42;900;93;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;93;31
10361633;z4;41;780;204;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;204;68
10361645;z4;44;600;153;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;153;51
10361636;z4;42;810;150;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;150;50
10361643;z4;43;540;430;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;430;143
10361649;z4;45;720;232;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;232;77
10361657;z4;42;720;286;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;286;95
10361664;z4;45;660;151;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;151;50
10361683;z4;42;720;218;1RFN062;218;72
10361686;z4;43;720;227;1RFN062;227;75
10361701;z4;45;720;281;1RFN062;281;93
10363104;z4;2;600;153;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;153;51
10363175;z4;1;540;96;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;96;32
10363173;z4;0;990;100;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;100;33
10363284;z2;0;1080;173;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;173;57
10363538;z3;3;1020;3613;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;3613;1204
10363868;z3;3;1140;253;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;253;84
10363875;z3;4;960;578;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;578;192
10364620;z0;3;1050;248;1RFN062;248;82
10365459;z2;1;750;120;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;120;40
10366198;z4;4;855;161;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;161;53
10367007;z3;9;600;210;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;210;70
10368680;z3;1;1155;644;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;644;214
10369304;z4;3;870;186;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;186;62
10370095;z9;2;510;599;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;599;199
10371084;z4;7;750;1246;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;1246;415
10371416;z6;9;780;253;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;253;84
10372286;z4;9;600;124;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;124;41
10372373;z4;7;780;116;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;116;38
10372405;z7;4;600;78;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;78;26
10372618;z3;2;1005;795;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;795;265
10373056;z7;6;600;420;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;420;140
10373342;z9;5;840;351;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;351;117
10375381;z2;30;510;107;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;107;35
10375441;z4;20;810;262;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;262;87
10375445;z4;21;750;147;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;147;49
10375450;z4;22;585;425;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;425;141
10375653;z9;6;720;236;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;236;78
10375670;z4;8;630;88;1RFN062;88;29
10375726;z4;3;810;296;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;296;98
10376224;z7;15;750;304;1RFN062;304;101
10377091;z2;3;990;79;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;79;26
10377711;z8;3;1125;1058;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;1058;352
10378197;z7;4;585;255;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;255;85
10378326;z4;3;1320;260;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;260;86
10379782;z0;5;540;111;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;111;37
10381280;z2;12;720;50;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;50;16
10381588;z6;5;840;490;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;490;163
10382314;z4;5;675;336;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;336;112
10382471;z0;9;660;320;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;320;106
10382623;z3;7;1125;309;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;309;103
10387039;z4;6;900;106;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;106;35
10387484;z2;9;600;210;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;210;70
10388521;z1;10;810;236;1RFN062;236;78
10390502;z4;7;690;122;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;122;40
10391158;z1;7;750;152;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;152;50
10391853;z2;14;420;651;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;651;217
10391871;z2;16;450;613;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;613;204
10391973;z4;10;570;148;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;148;49
10392236;z4;13;750;288;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;288;96
10392259;z4;16;570;72;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;72;24
10392281;z4;21;990;973;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;973;324
10392767;z2;14;870;98;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;98;32
10392967;z4;8;810;270;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;270;90
10393336;z4;15;690;98;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;98;32
10396034;z4;10;1380;3345;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;3345;1115
10396390;z7;12;690;330;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;330;110
10398306;z4;9;840;206;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;206;68
10400428;z4;14;840;1093;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;1093;364
10400460;z4;15;720;180;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;180;60
10401241;z4;16;990;188;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;188;62
10401490;z6;10;540;119;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;119;39
10402882;z9;10;1020;71;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;71;23
10403327;z7;10;600;87;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;87;29
10403416;z4;30;600;158;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;158;52
10403408;z4;29;540;507;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;507;169
10403430;z4;36;630;363;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;363;121
10403439;z4;37;720;179;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;179;59
10403757;z3;10;690;78;1RFN062;78;26
10403774;z0;14;495;259;1RFN062;259;86
10403796;z2;10;720;315;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;315;105
10403802;z2;20;510;50;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;50;16
10404194;z6;35;990;78;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;78;26
10404765;z2;10;855;118;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;118;39
10405669;z6;10;1095;156;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;156;52
10405741;z0;11;780;289;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;289;96
10406908;z4;30;600;167;1RFN062;167;55
10407482;z9;14;1140;220;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;220;73
10407495;z9;16;480;772;1RFN062;772;257
10407860;z4;19;780;304;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;304;101
10408973;z2;39;870;227;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;227;75
10409904;z0;16;660;235;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;235;78
10410258;z2;12;615;251;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;251;83
10412655;z0;16;810;285;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;285;95
10412692;z2;12;1290;32;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;32;10
10412720;z6;13;690;505;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;505;168
